2.227518e-18	-1.602955e-18
2.613826e-18	-1.614599e-18
2.818811e-18	-1.762471e-18
3.287496e-18	-1.759488e-18
3.736198e-18	-1.809379e-18
4.220933e-18	-1.802438e-18
5.002111e-18	-1.692020e-18
5.652365e-18	-1.658728e-18
6.617279e-18	-1.448818e-18
7.670938e-18	-1.254881e-18
8.783036e-18	-9.385311e-19
1.041847e-17	-4.630043e-19
1.206428e-17	1.413329e-20
1.418231e-17	7.458513e-19
1.639729e-17	1.579180e-18
1.884640e-17	2.627399e-18
2.218994e-17	3.991774e-18
2.591161e-17	5.462863e-18
3.026339e-17	7.329233e-18
3.480065e-17	9.493733e-18
4.029069e-17	1.201097e-17
4.670389e-17	1.512039e-17
5.412375e-17	1.860728e-17
6.245312e-17	2.260783e-17
7.134805e-17	2.713069e-17
8.224931e-17	3.240236e-17
9.407761e-17	3.851478e-17
1.081286e-16	4.529300e-17
1.237386e-16	5.299717e-17
1.414954e-16	6.171980e-17
1.605072e-16	7.178621e-17
1.834968e-16	8.256043e-17
2.078441e-16	9.467547e-17
2.347731e-16	1.081991e-16
2.646202e-16	1.232402e-16
2.970690e-16	1.391576e-16
3.323421e-16	1.568385e-16
3.701709e-16	1.756973e-16
4.100207e-16	1.956751e-16
4.518677e-16	2.166672e-16
4.949609e-16	2.382532e-16
5.383529e-16	2.606578e-16
5.814369e-16	2.820851e-16
6.231295e-16	3.032646e-16
6.624589e-16	3.233912e-16
6.987281e-16	3.430505e-16
7.314084e-16	3.601490e-16
7.601236e-16	3.752880e-16
7.846911e-16	3.874179e-16
1.719287e-18	-1.434186e-18
1.960424e-18	-1.533805e-18
2.066392e-18	-1.671034e-18
2.425420e-18	-1.694958e-18
2.652162e-18	-1.839183e-18
3.013758e-18	-1.883720e-18
3.515494e-18	-1.905573e-18
3.907202e-18	-1.973555e-18
4.578727e-18	-1.890432e-18
5.204009e-18	-1.889196e-18
6.060779e-18	-1.754006e-18
7.099767e-18	-1.576649e-18
8.137690e-18	-1.363094e-18
9.586953e-18	-9.674427e-19
1.106936e-17	-5.617794e-19
1.299484e-17	5.140933e-20
1.509062e-17	8.083828e-19
1.751215e-17	1.694732e-18
2.048591e-17	2.904825e-18
2.386132e-17	4.215518e-18
2.775350e-17	5.887217e-18
3.232234e-17	7.898957e-18
3.736253e-17	1.018127e-17
4.339861e-17	1.296798e-17
5.023673e-17	1.627726e-17
5.795514e-17	2.014317e-17
6.643818e-17	2.433074e-17
7.660577e-17	2.915693e-17
8.774670e-17	3.481986e-17
1.010992e-16	4.135550e-17
